,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Tagetes,-0.035995375,-0.0549054,-0.1785132,-0.13651204,0.2586682,-0.039188724,0.1759439,0.12434761,0.019657504,0.16937599,0.14486699,-0.1602764,-0.34828997,-0.029298278,-0.086630404,0.5471933,-0.021059265,0.5201132,-0.098124415,0.053787578,-0.12134899,0.09259408,0.28927016,-0.403858,-0.35331902,0.029940909,0.15678914,-0.009267521,-0.09583087,0.23627812,-0.10212775,0.00205731,-0.015863186,-0.045587808,0.098509625,-0.36069405,0.20263267,0.31857166,-0.17016335,-0.27663532,0.061560243,-0.09050054,-0.02163133,0.08524979,0.09269418,0.10548656,0.2650522,-0.15330093,0.21678305,0.23844083,0.020022685,-0.3558044,-0.39586157,-0.018165078,-0.2801996,-0.23645169,0.25756535,-0.3957604,0.163277,0.30255672,-0.06031853,-0.09294882,0.10725089,-0.02454002
Palankya,-0.12830244,-0.054254178,-0.102259055,-0.08860272,0.19247988,0.31173223,0.30238673,-0.18674128,-0.04589436,0.21636444,0.027663654,-0.060319766,-0.10916322,0.24186906,-0.3225649,0.21382871,-0.18598224,0.25808236,-0.07743553,0.19963722,0.6160548,0.010934798,-0.031955414,-0.20037167,0.14689465,0.2063293,0.008021955,-0.018183596,-0.41428384,-0.030168703,0.28916416,-0.12131253,-0.009704284,-0.04897469,0.13300097,-0.17982206,-0.1538817,-0.44777405,-0.034028504,-0.18351473,-0.073036104,-0.02480772,-0.070735075,-0.1527935,0.17240737,-0.20727353,0.16349208,0.059519015,0.34665003,-0.2083837,-0.076984026,-0.15386258,0.022799788,-0.24826397,0.25960127,0.17170857,0.48588356,-0.04261845,-0.37806448,0.22809641,-0.13398619,-0.25675878,-0.029101072,-0.06510471
Bhanga,0.023520986,-0.13730533,0.017509563,0.05877135,0.012092658,-0.31844562,0.3215529,0.14707927,-0.07276499,0.3557183,0.14202186,0.042731024,-0.19039488,-0.2932428,0.13940284,-0.009256214,0.11781874,-0.0725918,-0.55596375,0.24179989,0.105344586,0.52317536,-0.17816263,-0.0008387844,-0.23485988,-0.058469307,0.014767454,-0.12463299,-0.17680456,0.25647625,0.2147152,-0.024279207,-0.30615243,0.19202358,0.7037886,0.19835107,0.13415736,-0.018085169,-0.2880746,0.279074,0.078720525,-0.28233877,0.11812824,0.20799029,0.02620757,0.09579173,0.26981363,0.14177608,-0.024529286,0.009680911,-0.113306746,-0.36333984,-0.2929187,-0.21051985,0.06443166,0.30765483,-0.20404156,0.121526994,-0.11272293,0.29788074,0.15150768,-0.250451,-0.003138111,-0.053092048
Mandukparni,-0.13540447,0.22382861,-0.08465775,-0.21421187,0.49976584,0.22678617,0.13293262,0.033857506,-0.6384197,0.33022398,0.282886,-0.42180339,-0.28205326,0.16044486,-0.024449505,0.05304796,0.13889201,0.14678226,0.035102967,0.10892045,0.1566588,0.21253794,-0.41470814,0.08043864,0.020739062,-0.090043515,-0.19662589,-0.16873217,0.026994323,-0.13700077,0.090297,0.19022325,-0.11575866,0.27436796,-0.023982417,0.18616378,0.06601721,-0.07640033,0.06703882,0.10398603,0.15711308,0.1400393,0.16952547,-0.19260499,0.21137515,-0.23676361,0.38596424,-0.19534181,0.30342382,-0.005985889,0.1856728,0.039064668,-0.024015132,0.014183916,-0.2665769,-0.23373592,0.3113925,0.076149374,0.08410197,0.317727,-0.07749884,-0.27616757,-0.03499923,0.1078862
Talisapatra,0.1235811,-0.23272008,0.016321048,-0.06794572,0.42041472,-0.12043303,-0.021698494,-0.04629687,-0.025310492,-0.04917803,0.19439462,-0.108974904,0.17786083,0.010750248,-0.37272942,-0.04701036,0.058215313,-0.2411461,-0.07280304,0.32553142,-0.0820793,0.10858701,-0.04258663,-0.2580269,-0.050307877,0.13753682,-0.07346311,0.16095094,0.034953706,-0.056191944,0.2629764,0.13581362,-0.16996321,-0.06396237,0.26132154,-0.15921433,-0.0019963311,0.0010311471,0.010654714,0.23630504,0.039607093,-0.01694554,0.015798988,-0.0852435,0.23097941,-0.05995757,0.010236394,-0.3803259,-0.06687362,-0.11320696,-0.050861392,-0.24058168,0.1452818,0.06452707,0.17671522,-0.050764192,0.002413705,-0.34698668,0.0037666159,0.36628225,-0.11067862,-0.059747763,-0.055865288,-0.0016181918
Kakajangha,-0.30862668,-0.06510835,0.13364953,-0.18265575,-0.14444599,0.014717706,-0.06910767,-0.013036135,0.00931426,0.20396945,0.1623573,-0.55059403,-0.337277,-0.21516809,-0.1207895,0.27097377,-0.13252077,0.11304512,0.0482076,0.10679311,0.118659824,-0.041524958,-0.13842587,0.050239425,-0.12684682,0.04056469,-0.19846217,-0.08754988,0.007046817,-0.1900798,0.12275952,0.019742366,-0.06088843,0.18998896,-0.13894662,-0.14561436,-0.22744808,0.036593977,-0.10496541,-0.09195269,0.16491503,0.026651388,0.04810096,-0.0024444275,-0.04932492,0.29261565,0.27455652,0.04102242,0.30554333,0.060261182,0.16604036,-0.31250533,-0.026548691,-0.10081515,0.05568708,0.18227454,-0.09319924,-0.19021694,0.03748846,0.17303135,-0.02968524,-0.41119975,-0.04104734,0.17851675
Karpas-asthyadi Thailam,-0.098929055,-0.015577641,-0.36404622,0.019014293,0.24414831,0.16329525,0.26528016,-0.0720229,0.2837485,0.045075886,0.21773162,-0.29991633,-0.2630157,0.13678665,-0.16701393,-0.06962729,0.094117224,5.3184354e-05,0.044531807,0.311289,0.20743075,0.16502868,0.10565633,-0.16571367,0.3446981,-0.08064273,0.20969439,-0.1128692,-0.1877742,-0.10624658,0.15912506,0.08801134,0.039058484,-0.24490216,0.14088047,0.369872,-0.04571821,0.08316491,0.08292392,0.2182309,-0.15117261,0.11728335,0.2020647,-0.059530493,0.36569944,0.10541338,0.48607996,-0.019751556,0.093223594,-0.079200074,0.005686946,-0.13853791,0.019487321,-0.17335229,0.21755365,0.14334917,-0.013063993,-0.24743819,-0.21842162,-0.07038832,-0.108750924,-0.30246156,-0.12781893,-0.02776779
Panchavalkala Kwath,-0.07753059,0.2042787,-0.32286718,0.001678439,0.16138877,0.38497153,0.116193935,0.004816896,-0.18591452,0.14234798,0.06120483,-0.043653075,0.14002924,0.0966968,-0.3131613,0.28744498,-0.1723701,0.12955567,-0.09412344,0.25547096,0.1193371,-0.022254482,-0.15164417,-0.1987402,-0.09479875,0.17403352,-0.12898399,0.06532402,-0.1500454,-0.05913223,0.13141266,0.068870895,-0.28428638,0.0011684505,0.013368616,-0.26030102,0.08081661,-0.16298662,-0.16100232,-0.18584982,0.1610983,0.4299061,0.14366812,0.1466755,-0.22128308,-0.0033596247,0.09464187,-0.019022916,0.32580543,-0.18667161,-0.10155885,-0.15798543,0.09198469,-0.21402133,0.23791234,0.157577,0.2545034,-0.21129817,-0.43540707,-0.01193436,-0.018912021,-0.09981575,0.17593938,0.3327912
Godanti Bhasma,-0.14782348,0.04516057,-0.056149755,-0.3199853,-0.03763514,0.018941324,-0.006823697,0.1812725,-0.061690975,-0.11083274,0.14652859,-0.38744494,-0.2121911,-0.025814148,-0.021656917,-0.0009546858,0.03342879,0.110209696,-0.14129439,0.34870213,-0.11264176,0.06336323,0.15281402,0.069008514,-0.023345644,0.18872978,-0.14394255,-0.24031487,-0.28300467,0.01927114,0.16606702,0.16867848,-0.12930857,0.1713428,-0.18423396,0.12376168,-0.24965532,-0.07951727,0.092683285,-0.11121942,-0.30752096,0.25157544,0.10776658,-0.1679535,0.20398563,0.24023865,0.068178214,0.026045885,0.30353883,-0.071734466,-0.18827169,-0.10779084,0.0015402026,-0.37208974,0.06489722,0.08521277,0.24321994,-0.4343001,0.23354165,0.23549762,0.13209572,-0.45323622,0.0060755103,-0.06851191
Prasarini,-0.05299795,0.09723579,-0.041802973,0.14611772,0.25028527,0.3768571,0.23493701,-0.063294195,-0.019948678,0.42618898,0.073381044,-0.07558324,-0.010455103,-0.19363244,0.2858352,0.031604264,-0.029597323,0.042702742,0.06341722,0.18195824,-0.032971654,0.006581129,0.033748724,-0.49867758,0.09213364,1.7092776e-05,0.33805552,-0.14550573,-0.04433624,-0.09338633,0.17518027,0.08014171,-0.41528404,-0.109543495,0.16470243,0.62201464,-0.26802891,0.19263233,-0.35970148,0.07224896,-0.28390336,0.31560606,0.4191761,0.21060862,0.16573615,0.24385932,0.39417654,-0.13846606,-0.106375255,-0.29570585,-0.027266204,-0.021899316,0.023312373,0.00868608,0.119202666,0.04167653,0.052993268,-0.1811405,-0.21161741,0.05018755,-0.20923173,-0.30938664,-0.0929948,-0.0984521
Karpasasthyadi Thailam,-0.10237766,0.032536387,-0.2562275,0.0055608395,0.27840728,0.1676274,0.2739017,-0.0072676265,0.2675236,0.101234294,0.2107695,-0.29591367,-0.16190113,0.13180618,-0.24833879,0.07728672,0.12723798,-0.01020393,0.053666558,0.28796583,0.21030389,0.11115144,0.11409374,-0.16984324,0.30043548,-0.06654373,0.25968096,0.030384628,-0.17929521,-0.070793174,0.13845238,0.09751842,0.0036853408,-0.14409788,0.1227643,0.44344106,-0.113897614,0.025642153,0.109258324,0.18422005,-0.15188429,0.17488602,0.11831041,-0.0559655,0.30104563,0.1173784,0.45272982,-0.014785534,0.02646522,-0.054785207,-0.0037553187,-0.033490937,-0.052326806,-0.1584838,0.20869933,0.05736571,-0.021936946,-0.20520335,-0.16363227,0.02455361,-0.15744725,-0.34094867,-0.121348046,0.029155765
Chakramarda,0.17136948,-0.13540545,0.15443267,-0.15335183,0.25180015,-0.089894176,0.13676058,0.019261692,0.25387514,0.094623744,-0.032303326,-0.04760631,0.28927165,0.15294121,0.13298875,0.5362334,-0.05413747,0.06720635,0.009640479,-0.03281076,0.22680941,-0.05929361,0.11395311,-0.33217618,-0.15609315,0.07242167,0.093981735,-0.32738316,-0.20630953,-0.09638158,0.037280884,-0.015581644,-0.30451393,0.059996992,-0.06580195,-0.29160148,-0.2065545,0.11481856,0.032961197,-0.45867065,-0.08574353,0.04405827,0.17257316,-0.18686453,0.21693704,0.15766169,0.20420521,-0.12059106,-0.13073452,-0.33741042,-0.059881974,-0.3315847,-0.56106025,0.04008013,-0.17216466,-0.19047165,0.022863876,-0.21094957,0.044975832,0.13411231,-0.48311335,-0.36104476,0.118688576,0.025220105
Arjunarishta,-0.13969982,0.24254386,-0.096092366,-0.0055086236,0.15773264,0.0034283553,0.3604237,0.11844134,0.17006761,-0.00623057,0.21922506,-0.3254,-0.029034542,0.15416759,-0.31105465,0.024643714,0.043923564,0.2848047,-0.02981973,-0.084037244,-0.093268916,0.19306712,-0.2113649,-0.11308091,-0.046460558,0.07299905,0.30210134,-0.1729437,0.039215617,-0.0629822,0.19130886,0.07090928,0.017000215,-0.12753354,0.040297054,-0.13417299,-0.1460469,0.08762151,0.22337976,0.20122774,0.03665841,-0.051894095,-0.048175987,0.060953155,-0.25288942,0.11099316,0.39298472,0.069806054,0.29626033,-0.13724187,-0.105146945,-0.45584112,-0.09269785,0.11813435,0.17788766,-0.07491941,0.13020599,-0.34903777,-0.026747754,0.11651514,-0.081466675,-0.21185595,0.19174701,0.08048523
Vasa,-0.11116437,-0.25620183,-0.12196013,0.037911348,0.14472733,0.22270356,0.5187751,0.21700807,-0.19501202,0.29928848,-0.13536991,-0.022078604,-0.1571814,0.09104161,-0.627015,0.11778536,-0.077240855,0.33715847,-0.19830744,-0.12797913,0.1273712,0.23637757,-0.09010841,-0.27431262,-0.3896689,0.16632898,-0.21599773,-0.55139166,-0.36164194,-0.36969635,0.040764824,-0.04574919,-0.12660038,-0.12274519,0.0022427512,-0.02268926,0.07718261,-0.036478788,-0.19181588,-0.19494025,-0.32313478,0.21108331,-0.14330448,0.19844688,-0.08073047,0.052467924,0.14521725,0.051392447,0.3524717,-0.24155113,0.18195756,-0.45053604,0.40708122,0.13938051,-0.2955502,-0.20058845,-0.394454,0.095978424,0.377478,0.19911052,-0.00835194,-0.4975034,-0.00011099527,-0.010172563
Laghu Sutshekhar Ras,0.020102702,0.18920363,-0.0058933557,-0.24522537,0.06724952,-0.18572018,0.21638119,0.15589969,-0.20885174,-0.16055281,-0.093974,-0.39854515,-0.33146125,0.23047239,0.0416502,0.20953651,-0.16124207,-0.027728274,-0.32681754,0.40228325,-0.043664183,0.329897,-0.013479107,0.08031439,-0.04787224,0.2576507,0.19318941,-0.07756104,-0.03475163,0.21058796,0.2123289,-0.020095404,-0.30124438,0.13475835,-0.052770406,0.06909113,-0.11451788,-0.19850169,-0.049952418,-0.14699702,-0.18620527,0.34731838,0.12616098,-0.266236,0.3078037,0.059310474,0.12324883,0.081724115,0.35268265,-0.09895189,-0.09419073,-0.32131538,-0.04161548,-0.51204014,0.01864398,-0.23230174,0.2627966,-0.24155235,0.26277927,0.1658433,0.38043365,-0.14671762,-0.027000487,-0.27487528
Bala Mool,-0.12212681,-0.09958178,-0.2970633,-0.095434815,0.16151422,0.24885957,0.0651169,0.27279338,0.07010578,0.1186932,0.29542238,-0.10869839,-0.18166691,0.01020078,-0.18800405,0.13275972,0.098135866,0.23209713,-0.116636105,0.16936512,0.070309274,0.0920313,0.030583352,-0.07819342,0.18928882,-0.014190864,0.22522452,0.21135674,-0.30373782,0.0023797816,0.35897034,0.11053993,0.08224376,-0.2537306,0.015845697,-0.032297254,-0.14085974,-0.17691344,0.22224122,0.34597442,-0.121419944,0.033376805,0.27068946,-0.16655578,0.25277025,-0.0037002747,0.42481434,0.16737516,0.14767933,-0.15877016,0.0009915301,-0.32402495,-0.070025116,-0.25848737,0.02908454,-0.00094181224,0.12627126,-0.19777316,-0.28160784,0.19958782,-0.04022554,-0.5297206,0.04046297,0.21087381
Parpatakarishta,0.059372492,0.0013150604,0.00046055106,-0.10531789,-0.18764268,-0.021248333,0.208284,-0.03143149,-0.12860774,0.28568402,0.23298869,-0.39819124,-0.14574201,-0.21779862,-0.40126365,0.06932538,-0.23811312,0.0920407,-0.22959079,0.070645586,0.15567082,0.0065936497,-0.12716703,-0.007777375,0.051360838,0.15911333,-0.16716945,0.11201836,-0.07455705,-0.17130432,0.14655596,0.22386716,0.03414572,0.2697165,0.026456797,-0.06680029,-0.44676307,0.19928515,-0.21499486,-0.12401455,-0.085554555,-0.089602046,-0.09329694,0.19593592,0.04280406,0.16124293,0.023395501,0.22729003,0.12723354,0.08264219,-0.005767565,-0.07220402,0.039752416,-0.17948721,-0.27140453,0.06482682,0.16465159,-0.41650113,0.0532029,0.17170624,-0.13669313,-0.47471252,0.0070225573,0.17619033
Tamalaki,-0.12496651,0.0072609656,0.1727503,-0.1038562,0.10211519,0.11244459,0.43736258,-0.0054196715,-0.0610996,0.3110492,-0.032377485,-0.06642558,-0.028793165,-0.20904578,-0.2613128,-0.01195056,-0.27302152,-0.052949123,-0.31187898,-0.058500774,0.30241567,-0.033297166,0.0091347415,-0.095738925,0.12463113,0.091949776,-0.07911149,0.16820751,-0.08143547,0.11404875,0.25278234,0.2609397,-0.13546754,0.15268184,0.07382488,-0.12959088,-0.31913525,0.27441382,0.13821083,-0.042524297,0.042367704,0.035685237,-0.060355376,0.12094955,0.2776695,0.12683673,-0.068332866,0.42808846,0.31503135,0.16850382,0.14174528,-0.13717678,-0.03511166,0.06313055,-0.45526123,-0.018945554,0.26931998,-0.41637877,0.06577404,0.17189622,-0.06936767,-0.3688425,0.01690208,0.3077225
Rasna,-0.083573595,-0.07910071,-0.021718448,-0.111436985,0.0691436,0.19758433,0.27813038,-0.23105589,0.18442008,0.17450695,0.012001134,-0.29431358,-0.14551273,-0.16707665,-0.11221047,0.2899646,-0.14692153,-0.21029456,0.09438463,0.1540413,0.3391813,0.074338175,-0.17798078,-0.2038546,0.17650966,-0.37522966,0.113783784,-0.18972209,0.10097099,-0.1159088,0.089054905,0.13681947,-0.22458218,-0.12427144,0.15326254,0.18737003,-0.13187103,0.0034577039,0.027337106,-0.04259221,-0.22044921,0.017808676,0.23918507,0.018558854,0.23149702,0.25093964,0.4202531,-0.03400359,-0.002620997,-0.0806349,0.22362922,-0.11685801,-0.013299109,-0.013115983,0.17081895,0.17081362,-0.3352955,-0.14468141,-0.21374,-0.019663658,0.022850273,-0.30274856,-0.09414984,0.05498507
Gojihvadi Kwath,-0.08358916,-0.18203789,-0.16896659,-0.11042389,0.047078993,-0.14608869,-0.18490624,-0.09028613,0.12375709,0.03762959,0.33807808,-0.4425831,-0.10882053,-0.21712694,-0.20807493,0.116641104,0.031240959,0.047453105,-0.053901967,0.38199005,-0.21068928,0.087066785,0.0001899584,-0.08420812,-0.18061598,0.09353797,-0.28155008,-0.0946665,-0.09739107,-0.25684416,0.26455832,0.3498265,-0.13218795,0.13126619,0.118121326,-0.14334434,-0.30299905,0.05482029,-0.16977184,-0.061992142,-0.114271544,-0.10133903,-0.038596887,0.038164996,0.12676595,0.024928674,0.05929687,-0.03597913,0.19755578,-0.073247895,-0.07426335,-0.21378367,0.06565436,-0.021970956,-0.12039924,-0.0907692,0.19416185,-0.15790284,0.09848742,0.30862048,-0.10500848,-0.1912598,-0.08249759,0.22987095
Katuki,-0.31884333,-0.38017377,-0.07401645,-0.06855439,0.20267023,0.19714142,0.18054901,-0.026601734,0.044384938,-0.1554495,0.029842105,-0.15490763,-0.22986911,-0.018699998,-0.12527807,0.29101098,-0.34677193,-0.24044895,-0.31635076,0.08528739,-0.40021554,-0.010472673,-0.17584848,-0.4255115,-0.04327323,0.3814685,-0.30768996,0.16268258,0.3498805,-0.20126703,-0.002511127,0.18640767,0.09144894,0.15961091,0.429747,0.2089217,-0.4305364,-0.07030354,-0.080627896,-0.3241138,0.017125046,-0.08740713,0.6655282,0.15685898,-0.25478506,0.10475824,0.18627001,0.22786404,0.41766497,-0.085739315,0.22616857,-0.17139068,-0.19784743,-0.29713267,-0.24318719,-0.14735737,0.14702953,0.1099943,-0.07127515,0.37494603,-0.21367846,-0.13325396,-0.038170177,-0.13576746
Yashada Bhasma,0.012766619,0.04906212,-0.20902573,-0.20617189,-0.11618314,-0.27107105,0.16782233,0.17237659,-0.1707078,0.02615838,0.25794855,-0.101186454,0.18296334,-0.14813945,0.09432237,0.5026199,-0.10755381,-0.015654506,0.027774522,-0.0021133479,-0.10135363,0.0040061404,0.095827974,0.07087563,0.16524819,-0.11482777,-0.011199542,0.054079786,-0.17975226,-0.24219048,0.6760252,-0.014404311,-0.04673975,0.10502317,0.21874166,0.11102794,0.09378868,-0.15516396,-0.06687652,-0.13501033,0.08723823,0.4072478,-0.13824962,0.116261184,0.05777505,0.05571868,0.22382739,-0.07474467,0.5289564,-0.097021475,-0.23185945,-0.2909254,0.13144904,0.62322927,0.20300952,-0.11104069,0.11336398,-0.053872555,-0.19631022,0.16980188,-0.023823207,-0.28529567,0.2179531,0.14338265
Eranda Patra,-0.2691816,-0.06537277,0.014311419,-0.24419141,-0.107993335,-0.057678845,0.04633428,0.068141386,0.21544231,0.18793996,0.09802278,-0.23396894,-0.2592214,0.10949004,-0.13820672,0.3028845,0.062377993,-0.3044706,0.018566828,0.38158417,0.4007326,0.37906468,-0.095370606,0.33472022,-0.16976961,0.031710565,-0.03350266,-0.037773322,-0.087891966,0.22436169,0.061051074,-0.40636528,-0.13155782,0.08519824,0.21697865,0.13767342,0.35017815,0.15282536,-0.071255974,0.2740044,0.09466088,-0.12352751,0.120448805,-0.1591315,0.30267426,0.12486456,0.4594114,0.035798915,0.11531638,0.04152657,-0.07604286,-0.30063957,-0.057097554,-0.18929943,0.31965446,0.22204055,-0.3401498,-0.02631964,-0.19908202,0.15994842,0.05896375,-0.27248216,-0.1588171,0.16590118
Mandura Bhasma,-0.2493961,0.039546568,0.20370181,-0.34431872,0.4259433,0.037320204,0.2466359,-0.15978764,-0.41565135,0.30991682,0.22591817,-0.4226521,-0.50423276,0.31400514,0.07327478,0.25347844,-0.26738158,0.18107142,-0.07238139,0.1028854,0.41107926,0.08660896,-0.24924748,-0.058758553,0.12500615,0.005317937,-0.11281675,-0.038493734,-0.2664392,0.11909561,0.23389982,0.07329376,-0.18017319,0.22554056,0.038031105,0.02307111,-0.1291811,-0.36969867,-0.07971126,0.11575384,-0.14379539,-0.14205988,0.029906876,-0.027903287,0.16056396,-0.27065015,0.05231197,-0.122216806,0.41177446,-0.13204363,0.010008261,0.05569604,0.17842422,-0.09942266,-0.018304978,-0.13075192,0.41818282,0.04819275,0.11953696,0.4735413,-0.2700887,-0.18028781,-0.014776054,0.0055570696
Danti Moola,-0.012677925,-0.16213438,-0.026267257,-0.03837185,-0.14141472,-0.10657365,0.09791597,-0.12629855,-0.28887433,0.23574726,0.15857069,-0.27709123,0.2498589,0.32735234,-0.0134681715,0.08183606,-0.10027408,-0.20778179,-0.11465545,0.09747344,-0.04597383,0.04894881,0.05219954,-0.035771593,-0.20661265,0.14089222,0.12647325,0.101831004,-0.029662348,-0.13921095,-0.06649429,-0.08270829,-0.22056691,-0.21772605,-0.06043929,0.013000077,-0.07330687,0.1301945,-0.0982289,0.027851995,-0.17704189,-0.011757469,0.38060617,-0.0024974688,0.3529824,0.016977971,0.1751387,-0.0778928,0.13666373,0.0458303,0.16169696,-0.17975561,0.0017118133,0.03421421,-0.16185589,-0.07543056,-0.23716623,-0.12565288,-0.3197184,0.14596313,-0.082375295,-0.13809855,0.026761984,-0.109183475
Neelam Pishti,-0.38373694,0.2074991,-0.003609104,0.0025233456,0.015399898,-0.13387029,0.414897,-0.040759914,0.016865822,0.1625119,0.25604984,-0.2843419,0.064234465,-0.016054971,-0.34635273,0.077925295,-0.044627674,0.052933566,-0.30932218,0.06807368,-0.2795618,0.32800272,-0.18601055,-0.0892239,-0.061980806,0.21475203,0.41675884,0.022956545,-0.30392265,-0.11324338,0.056155115,0.33219397,0.1028911,0.035345588,0.0051391926,-0.45466387,-0.0027964273,-0.12540138,0.14968488,-0.2088981,-0.08487412,0.06868262,0.122226834,0.026737358,0.0038177818,0.1121931,0.34004524,-0.05370739,0.167497,-0.26924306,-0.2373347,-0.1808854,-0.11998051,0.1839934,0.23528215,-0.11294768,0.15271358,-0.14141138,0.12335364,-0.026058285,-0.26143143,-0.1699693,0.04801864,0.12557548
Krimighna Vati,-0.018291278,-0.11309371,0.13066082,-0.05633299,-0.043144256,0.17019275,0.13485964,0.05810095,-0.18513195,-0.022483855,0.29916438,0.00035217006,-0.0025396266,0.087062925,0.09322173,0.08206758,0.029490044,-0.08272929,-0.11217875,0.04387095,-0.033458184,0.17858878,-0.08949321,-0.28547418,-0.05714345,0.18676625,-0.004115031,0.008982767,0.22507416,-0.13888466,-0.09352375,-0.13441853,-0.044634443,0.09576044,-0.13054164,0.043583043,-0.11376238,-0.25992918,0.045933772,0.09400635,-0.2902265,0.0120588625,0.10994687,0.22738093,0.22446819,0.014913824,0.28519863,-0.25472546,0.019324131,0.09743998,0.07527742,-0.17585976,-0.068841495,-0.11072404,0.046770766,0.13134748,-0.14807911,-0.13034858,-0.17847078,0.11742856,-0.19031927,-0.28614834,-0.1469498,0.30393043
Puga,-0.07197546,0.14972766,-0.35326087,0.020798111,0.14396481,0.15822491,0.34802884,0.08533912,0.010399942,0.114034,0.0918763,-0.104765706,-0.02976261,-0.17155541,-0.13141665,-0.0007127482,-0.1454301,0.07118068,-0.06568696,-0.01519892,-0.02875048,0.119374275,-0.070998855,-0.1892358,-0.22291611,0.16101305,-0.00629548,-0.14187057,-0.03466826,-0.16311589,0.30545822,0.29787287,0.047558688,-0.17101769,0.14833489,-0.11503469,0.07295765,-0.26300144,-0.049922124,0.084589295,-0.09014928,0.07065061,0.045700505,-0.044638935,0.13214925,-0.009708199,0.124044985,0.18212381,0.25410053,0.07294146,0.013742478,-0.19319873,-0.19978005,-0.03343836,0.07401062,0.059018012,-0.006341979,-0.17716534,-0.26726967,0.07828105,-0.0025407204,-0.09675282,0.16627264,0.077779666
Murva,0.3032664,-0.21661058,-0.29740092,0.23618416,-0.03831967,0.20401499,0.022854624,0.16806436,-0.17658849,0.25111082,0.13336134,-0.44425446,0.040562984,-0.23924445,-0.13464276,0.09675552,-0.29250205,-0.06888291,-0.061365034,0.0045532985,0.0488428,-0.0054138796,-0.029780516,-0.03092543,0.12016654,0.15618294,-0.2512246,-0.24395306,-0.008712997,-0.20412283,0.32320458,0.27292824,-0.19507591,0.14199653,-0.046719555,0.14246802,-0.33682317,0.07997346,0.049202297,0.084732555,-0.2293438,-0.2286016,0.16367309,0.08808187,0.22763623,0.21983221,0.26456094,-0.029519847,0.06419176,-0.035299934,-0.17202458,-0.24654752,-0.3417186,-0.19839358,0.033245068,0.08392506,0.093604505,-0.0040365476,-0.20629711,-0.17345798,-0.1435808,-0.31822222,-0.08509655,-0.079680584
Sitopaladi Churna,0.12666994,-0.14704403,-0.022626506,-0.21155584,0.3842723,0.013794878,-0.06921403,0.11494304,-0.039110526,-0.12210611,0.27037898,-0.2620228,-0.1408645,-0.09832069,-0.40401086,-0.013707318,0.15853652,-0.04009108,-0.15838008,0.5172961,-0.07103164,0.04904671,-0.100991994,-0.22549628,-0.032419756,0.30939826,0.07629622,0.17006454,-0.04706561,0.063036636,0.3142863,0.11843481,-0.08331412,0.04989246,0.27754653,-0.10083367,0.023713367,-0.024057858,-0.07950917,0.1096551,0.11666418,-0.14463927,0.03785749,-0.37216547,0.273943,-0.018256105,0.012546458,-0.14271438,0.13730487,-0.11793979,-0.020490611,-0.24662197,0.34483132,0.09332865,0.14474808,-0.16081356,0.12853445,-0.4146721,0.15271448,0.26345286,-0.1765381,-0.13388707,-0.19224852,0.15384515
Drakshadi Kashayam,-0.4285666,-0.030909415,-0.18541987,-0.038047224,-0.15064627,-0.048747487,0.1213027,0.080726594,0.02474468,0.28065768,0.44371316,-0.49803525,-0.2717585,-0.11320683,-0.19472767,-0.008933056,0.16218452,-0.055495933,-0.17358507,0.30004513,-0.076290354,0.08093053,0.061992895,0.056965772,0.105749734,0.39628085,0.048026577,-0.01797633,-0.42045102,-0.16405262,0.34274042,0.21721552,0.09806183,0.21536195,-0.29484978,-0.102065936,-0.091328084,-0.17836799,-0.025262823,-0.28637356,-0.080634326,0.08023043,0.20192926,-0.07670682,0.28627023,0.027199378,0.18868947,0.0994535,0.19156626,-0.104511395,-0.21614999,-0.0819026,-0.04624775,-0.24748825,0.1259944,0.08012582,-0.008250037,-0.09424157,0.108104885,0.028019045,-0.26671958,-0.33937213,-0.07171588,0.28864563
Karpasa Moola,-0.107966,0.018168792,-0.32793924,-0.010230919,0.2322962,0.040238965,0.24238998,-0.060924213,0.17603254,0.03143502,0.25413096,-0.28490546,-0.32661477,0.23373692,-0.17615339,0.02284969,0.12412081,-0.013678677,0.033985037,0.34330148,0.073735096,0.05440175,-0.018024359,-0.18647632,0.37413865,-0.07825009,0.1892449,-0.0493412,-0.076423675,-0.020880029,0.08454603,-0.05358002,0.065118596,-0.23847094,0.10973498,0.40266544,-0.04139648,0.13363065,0.09258342,0.19926247,-0.01100818,0.115293436,0.069467925,0.019674908,0.3264831,0.113033354,0.40523237,0.027277406,0.10687184,-0.03768722,0.0355798,-0.11976826,-0.03636343,-0.01804409,0.22741112,0.06685633,-0.057810735,-0.31776676,-0.039790224,0.018252647,-0.07503441,-0.35477352,-0.12415552,-0.009216704
